# BLASTN 2.16.0+
# Query: CM024525.1 Eucalyptus virginea isolate CCA4170 chloroplast, complete sequence, whole genome shotgun sequence
# Database: e_phylacis_db
# Fields: subject id, % identity, alignment length, query length, subject length, % query coverage per subject, evalue
# 4829 hits found
ptg000005l	94.286	280	160251	61704420	53	1.56e-115
ptg000005l	89.049	347	160251	61704420	53	1.56e-115
ptg000005l	97.976	247	160251	61704420	53	1.56e-115
ptg000005l	89.796	343	160251	61704420	53	5.60e-115
ptg000005l	94.565	276	160251	61704420	53	2.01e-114
ptg000005l	83.084	467	160251	61704420	53	2.60e-113
ptg000005l	83.084	467	160251	61704420	53	2.60e-113
ptg000005l	93.885	278	160251	61704420	53	9.36e-113
ptg000005l	96.124	258	160251	61704420	53	9.36e-113
ptg000005l	97.934	242	160251	61704420	53	9.36e-113
ptg000005l	99.134	231	160251	61704420	53	3.37e-112
ptg000005l	97.510	241	160251	61704420	53	4.36e-111
ptg000005l	91.333	300	160251	61704420	53	1.57e-110
ptg000005l	85.714	399	160251	61704420	53	7.29e-109
ptg000005l	85.714	399	160251	61704420	53	7.29e-109
ptg000005l	92.832	279	160251	61704420	53	2.62e-108
ptg000005l	90.354	311	160251	61704420	53	2.62e-108
ptg000005l	92.832	279	160251	61704420	53	2.62e-108
ptg000005l	90.940	298	160251	61704420	53	3.39e-107
ptg000005l	100.000	216	160251	61704420	53	3.39e-107
ptg000005l	92.473	279	160251	61704420	53	1.22e-106
ptg000005l	99.099	222	160251	61704420	53	1.22e-106
ptg000005l	90.667	300	160251	61704420	53	1.22e-106
ptg000005l	97.788	226	160251	61704420	53	2.04e-104
ptg000005l	93.609	266	160251	61704420	53	2.64e-103
ptg000005l	90.972	288	160251	61704420	53	2.64e-103
ptg000005l	91.228	285	160251	61704420	53	2.64e-103
ptg000005l	84.826	402	160251	61704420	53	9.50e-103
ptg000005l	92.509	267	160251	61704420	53	3.42e-102
ptg000005l	91.489	282	160251	61704420	53	3.42e-102
ptg000005l	96.916	227	160251	61704420	53	1.23e-101
ptg000005l	91.549	284	160251	61704420	53	1.23e-101
ptg000005l	89.542	306	160251	61704420	53	1.23e-101
ptg000005l	89.542	306	160251	61704420	53	1.23e-101
ptg000005l	97.321	224	160251	61704420	53	1.23e-101
ptg000005l	97.321	224	160251	61704420	53	1.23e-101
ptg000005l	91.336	277	160251	61704420	53	4.42e-101
ptg000005l	99.517	207	160251	61704420	53	1.59e-100
ptg000005l	91.197	284	160251	61704420	53	5.72e-100
ptg000005l	84.383	397	160251	61704420	53	2.06e-99
ptg000005l	96.444	225	160251	61704420	53	7.39e-99
ptg000005l	88.889	306	160251	61704420	53	2.66e-98
ptg000005l	88.889	306	160251	61704420	53	2.66e-98
ptg000005l	98.113	212	160251	61704420	53	9.57e-98
ptg000005l	96.035	227	160251	61704420	53	1.24e-96
ptg000005l	90.876	274	160251	61704420	53	4.45e-96
ptg000005l	98.537	205	160251	61704420	53	4.45e-96
ptg000005l	94.828	232	160251	61704420	53	1.60e-95
ptg000005l	98.522	203	160251	61704420	53	5.76e-95
ptg000005l	98.529	204	160251	61704420	53	5.76e-95
ptg000005l	80.347	519	160251	61704420	53	2.07e-94
ptg000005l	95.516	223	160251	61704420	53	2.07e-94
ptg000005l	95.516	223	160251	61704420	53	2.07e-94
ptg000005l	87.273	330	160251	61704420	53	2.07e-94
ptg000005l	96.729	214	160251	61704420	53	2.07e-94
ptg000005l	93.333	240	160251	61704420	53	7.45e-94
ptg000005l	96.296	216	160251	61704420	53	7.45e-94
ptg000005l	96.313	217	160251	61704420	53	2.68e-93
ptg000005l	91.797	256	160251	61704420	53	2.68e-93
ptg000005l	98.039	204	160251	61704420	53	2.68e-93
ptg000005l	92.946	241	160251	61704420	53	9.63e-93
ptg000005l	80.115	523	160251	61704420	53	9.63e-93
ptg000005l	98.980	196	160251	61704420	53	9.63e-93
ptg000005l	95.853	217	160251	61704420	53	1.25e-91
ptg000005l	87.973	291	160251	61704420	53	5.80e-90
ptg000005l	97.462	197	160251	61704420	53	2.70e-88
ptg000005l	91.701	241	160251	61704420	53	9.70e-88
ptg000005l	96.552	203	160251	61704420	53	9.70e-88
ptg000005l	91.949	236	160251	61704420	53	4.51e-86
ptg000005l	97.895	190	160251	61704420	53	4.51e-86
ptg000005l	86.755	302	160251	61704420	53	1.62e-85
ptg000005l	94.037	218	160251	61704420	53	2.10e-84
ptg000005l	91.525	236	160251	61704420	53	2.10e-84
ptg000005l	95.567	203	160251	61704420	53	7.55e-84
ptg000005l	98.361	183	160251	61704420	53	7.55e-84
ptg000005l	98.361	183	160251	61704420	53	7.55e-84
ptg000005l	97.838	185	160251	61704420	53	2.72e-83
ptg000005l	92.208	231	160251	61704420	53	9.77e-83
ptg000005l	99.425	174	160251	61704420	53	3.51e-82
ptg000005l	99.425	174	160251	61704420	53	3.51e-82
ptg000005l	98.333	180	160251	61704420	53	1.26e-81
ptg000005l	98.333	180	160251	61704420	53	1.26e-81
ptg000005l	95.431	197	160251	61704420	53	1.26e-81
ptg000005l	95.431	197	160251	61704420	53	1.26e-81
ptg000005l	98.864	176	160251	61704420	53	1.26e-81
ptg000005l	95.431	197	160251	61704420	53	4.55e-81
ptg000005l	89.712	243	160251	61704420	53	1.63e-80
ptg000005l	98.305	177	160251	61704420	53	1.63e-80
ptg000005l	89.558	249	160251	61704420	53	1.63e-80
ptg000005l	97.283	184	160251	61704420	53	1.63e-80
ptg000005l	97.283	184	160251	61704420	53	1.63e-80
ptg000005l	99.415	171	160251	61704420	53	1.63e-80
ptg000005l	99.415	171	160251	61704420	53	1.63e-80
ptg000005l	98.844	173	160251	61704420	53	5.88e-80
ptg000005l	98.844	173	160251	61704420	53	5.88e-80
ptg000005l	93.396	212	160251	61704420	53	2.11e-79
ptg000005l	98.295	176	160251	61704420	53	2.11e-79
ptg000005l	82.632	380	160251	61704420	53	7.61e-79
ptg000005l	89.300	243	160251	61704420	53	2.74e-78
ptg000005l	97.207	179	160251	61704420	53	2.74e-78
ptg000005l	88.980	245	160251	61704420	53	9.84e-78
ptg000005l	95.722	187	160251	61704420	53	1.27e-76
ptg000005l	97.143	175	160251	61704420	53	4.58e-76
ptg000005l	100.000	160	160251	61704420	53	4.58e-76
ptg000005l	100.000	160	160251	61704420	53	4.58e-76
ptg000005l	98.795	166	160251	61704420	53	1.65e-75
ptg000005l	98.795	166	160251	61704420	53	1.65e-75
ptg000005l	84.790	309	160251	61704420	53	5.92e-75
ptg000005l	91.364	220	160251	61704420	53	5.92e-75
ptg000005l	93.782	193	160251	61704420	53	7.66e-74
ptg000005l	81.842	380	160251	61704420	53	9.91e-73
ptg000005l	94.652	187	160251	61704420	53	9.91e-73
ptg000005l	94.595	185	160251	61704420	53	3.56e-72
ptg000005l	89.224	232	160251	61704420	53	1.28e-71
ptg000005l	97.546	163	160251	61704420	53	4.61e-71
ptg000005l	96.429	168	160251	61704420	53	1.66e-70
ptg000005l	97.531	162	160251	61704420	53	5.96e-70
ptg000005l	92.708	192	160251	61704420	53	5.96e-70
ptg000005l	96.933	163	160251	61704420	53	2.15e-69
ptg000005l	96.933	163	160251	61704420	53	2.15e-69
ptg000005l	93.548	186	160251	61704420	53	2.15e-69
ptg000005l	93.548	186	160251	61704420	53	2.15e-69
ptg000005l	91.500	200	160251	61704420	53	2.15e-69
ptg000005l	91.500	200	160251	61704420	53	2.15e-69
ptg000005l	97.500	160	160251	61704420	53	2.15e-69
ptg000005l	97.500	160	160251	61704420	53	2.15e-69
ptg000005l	96.933	163	160251	61704420	53	2.15e-69
ptg000005l	91.837	196	160251	61704420	53	7.72e-69
ptg000005l	99.333	150	160251	61704420	53	7.72e-69
ptg000005l	99.333	150	160251	61704420	53	7.72e-69
ptg000005l	97.484	159	160251	61704420	53	7.72e-69
ptg000005l	93.923	181	160251	61704420	53	7.72e-69
ptg000005l	93.923	181	160251	61704420	53	7.72e-69
ptg000005l	95.833	168	160251	61704420	53	7.72e-69
ptg000005l	94.798	173	160251	61704420	53	2.77e-68
ptg000005l	91.795	195	160251	61704420	53	2.77e-68
ptg000005l	89.189	222	160251	61704420	53	2.77e-68
ptg000005l	92.228	193	160251	61704420	53	2.77e-68
ptg000005l	89.252	214	160251	61704420	53	9.98e-68
ptg000005l	89.252	214	160251	61704420	53	9.98e-68
ptg000005l	98.684	152	160251	61704420	53	9.98e-68
ptg000005l	95.266	169	160251	61704420	53	3.59e-67
ptg000005l	96.855	159	160251	61704420	53	3.59e-67
ptg000005l	96.319	163	160251	61704420	53	3.59e-67
ptg000005l	91.282	195	160251	61704420	53	1.29e-66
ptg000005l	95.238	168	160251	61704420	53	1.29e-66
ptg000005l	98.026	152	160251	61704420	53	4.64e-66
ptg000005l	95.732	164	160251	61704420	53	1.67e-65
ptg000005l	97.368	152	160251	61704420	53	6.01e-65
ptg000005l	98.000	150	160251	61704420	53	6.01e-65
ptg000005l	92.350	183	160251	61704420	53	2.16e-64
ptg000005l	84.815	270	160251	61704420	53	2.16e-64
ptg000005l	97.959	147	160251	61704420	53	7.77e-64
ptg000005l	97.959	147	160251	61704420	53	7.77e-64
ptg000005l	96.732	153	160251	61704420	53	2.79e-63
ptg000005l	94.083	169	160251	61704420	53	2.79e-63
ptg000005l	97.333	150	160251	61704420	53	2.79e-63
ptg000005l	97.959	147	160251	61704420	53	2.79e-63
ptg000005l	92.655	177	160251	61704420	53	1.01e-62
ptg000005l	99.281	139	160251	61704420	53	1.01e-62
ptg000005l	94.479	163	160251	61704420	53	3.62e-62
ptg000005l	90.674	193	160251	61704420	53	3.62e-62
ptg000005l	87.225	227	160251	61704420	53	4.68e-61
ptg000005l	93.902	164	160251	61704420	53	1.68e-60
ptg000005l	86.726	226	160251	61704420	53	1.68e-60
ptg000005l	97.857	140	160251	61704420	53	6.05e-60
ptg000005l	100.000	131	160251	61704420	53	6.05e-60
ptg000005l	97.203	143	160251	61704420	53	2.18e-59
ptg000005l	98.529	136	160251	61704420	53	2.18e-59
ptg000005l	93.827	162	160251	61704420	53	2.18e-59
ptg000005l	97.163	141	160251	61704420	53	7.83e-59
ptg000005l	89.447	199	160251	61704420	53	2.81e-58
ptg000005l	88.119	202	160251	61704420	53	1.01e-57
ptg000005l	97.810	137	160251	61704420	53	1.01e-57
ptg000005l	94.805	154	160251	61704420	53	1.01e-57
ptg000005l	89.231	195	160251	61704420	53	3.64e-57
ptg000005l	89.231	195	160251	61704420	53	3.64e-57
ptg000005l	95.238	147	160251	61704420	53	3.64e-57
ptg000005l	93.038	158	160251	61704420	53	1.31e-56
ptg000005l	98.485	132	160251	61704420	53	1.31e-56
ptg000005l	95.862	145	160251	61704420	53	1.31e-56
ptg000005l	95.833	144	160251	61704420	53	1.31e-56
ptg000005l	97.080	137	160251	61704420	53	1.31e-56
ptg000005l	97.761	134	160251	61704420	53	1.31e-56
ptg000005l	89.617	183	160251	61704420	53	4.71e-56
ptg000005l	97.059	136	160251	61704420	53	4.71e-56
ptg000005l	98.462	130	160251	61704420	53	4.71e-56
ptg000005l	98.462	130	160251	61704420	53	4.71e-56
ptg000005l	100.000	124	160251	61704420	53	4.71e-56
ptg000005l	87.143	210	160251	61704420	53	4.71e-56
ptg000005l	90.857	175	160251	61704420	53	1.69e-55
ptg000005l	90.286	175	160251	61704420	53	1.69e-55
ptg000005l	90.286	175	160251	61704420	53	1.69e-55
ptg000005l	98.450	129	160251	61704420	53	1.69e-55
ptg000005l	96.350	137	160251	61704420	53	6.09e-55
ptg000005l	95.070	142	160251	61704420	53	2.19e-54
ptg000005l	91.515	165	160251	61704420	53	2.19e-54
ptg000005l	99.200	125	160251	61704420	53	2.19e-54
ptg000005l	96.350	137	160251	61704420	53	2.19e-54
ptg000005l	88.442	199	160251	61704420	53	2.19e-54
ptg000005l	97.692	130	160251	61704420	53	2.19e-54
ptg000005l	97.692	130	160251	61704420	53	2.19e-54
ptg000005l	97.674	129	160251	61704420	53	7.88e-54
ptg000005l	90.116	172	160251	61704420	53	2.83e-53
ptg000005l	95.620	137	160251	61704420	53	2.83e-53
ptg000005l	95.035	141	160251	61704420	53	2.83e-53
ptg000005l	96.269	134	160251	61704420	53	2.83e-53
ptg000005l	84.889	225	160251	61704420	53	1.02e-52
ptg000005l	96.212	132	160251	61704420	53	3.67e-52
ptg000005l	96.923	130	160251	61704420	53	3.67e-52
ptg000005l	94.326	141	160251	61704420	53	1.32e-51
ptg000005l	95.556	135	160251	61704420	53	1.32e-51
ptg000005l	95.556	135	160251	61704420	53	1.32e-51
ptg000005l	82.917	240	160251	61704420	53	1.32e-51
ptg000005l	92.105	152	160251	61704420	53	1.32e-51
ptg000005l	84.255	235	160251	61704420	53	4.74e-51
ptg000005l	84.255	235	160251	61704420	53	4.74e-51
ptg000005l	87.562	201	160251	61704420	53	4.74e-51
ptg000005l	96.825	126	160251	61704420	53	1.71e-50
ptg000005l	84.444	225	160251	61704420	53	1.71e-50
ptg000005l	96.825	126	160251	61704420	53	6.14e-50
ptg000005l	96.124	129	160251	61704420	53	6.14e-50
ptg000005l	86.000	200	160251	61704420	53	2.21e-49
ptg000005l	92.105	152	160251	61704420	53	2.21e-49
ptg000005l	96.032	126	160251	61704420	53	7.94e-49
ptg000005l	98.291	117	160251	61704420	53	7.94e-49
ptg000005l	82.305	243	160251	61704420	53	2.85e-48
ptg000005l	82.305	243	160251	61704420	53	2.85e-48
ptg000005l	94.697	132	160251	61704420	53	2.85e-48
ptg000005l	100.000	110	160251	61704420	53	2.85e-48
ptg000005l	98.246	114	160251	61704420	53	3.69e-47
ptg000005l	97.414	116	160251	61704420	53	1.33e-46
ptg000005l	99.091	110	160251	61704420	53	1.33e-46
ptg000005l	97.414	116	160251	61704420	53	1.33e-46
ptg000005l	97.414	116	160251	61704420	53	1.33e-46
ptg000005l	87.222	180	160251	61704420	53	1.33e-46
ptg000005l	87.791	172	160251	61704420	53	4.78e-46
ptg000005l	95.902	122	160251	61704420	53	4.78e-46
ptg000005l	95.902	122	160251	61704420	53	4.78e-46
ptg000005l	90.062	161	160251	61704420	53	1.72e-45
ptg000005l	93.333	135	160251	61704420	53	6.18e-45
ptg000005l	92.086	139	160251	61704420	53	6.18e-45
ptg000005l	98.148	108	160251	61704420	53	7.99e-44
ptg000005l	96.522	115	160251	61704420	53	7.99e-44
ptg000005l	96.522	115	160251	61704420	53	7.99e-44
ptg000005l	94.958	119	160251	61704420	53	2.87e-43
ptg000005l	99.038	104	160251	61704420	53	2.87e-43
ptg000005l	92.593	135	160251	61704420	53	2.87e-43
ptg000005l	99.038	104	160251	61704420	53	2.87e-43
ptg000005l	99.038	104	160251	61704420	53	2.87e-43
ptg000005l	99.038	104	160251	61704420	53	2.87e-43
ptg000005l	99.038	104	160251	61704420	53	2.87e-43
ptg000005l	99.038	104	160251	61704420	53	2.87e-43
ptg000005l	99.038	104	160251	61704420	53	2.87e-43
ptg000005l	97.273	110	160251	61704420	53	1.03e-42
ptg000005l	98.113	106	160251	61704420	53	1.03e-42
ptg000005l	98.113	106	160251	61704420	53	1.03e-42
ptg000005l	99.020	102	160251	61704420	53	3.72e-42
ptg000005l	97.248	109	160251	61704420	53	3.72e-42
ptg000005l	95.652	115	160251	61704420	53	3.72e-42
ptg000005l	95.652	115	160251	61704420	53	3.72e-42
ptg000005l	97.273	110	160251	61704420	53	3.72e-42
ptg000005l	99.020	102	160251	61704420	53	3.72e-42
ptg000005l	99.020	102	160251	61704420	53	3.72e-42
ptg000005l	97.196	107	160251	61704420	53	1.34e-41
ptg000005l	97.196	107	160251	61704420	53	1.34e-41
ptg000005l	92.800	125	160251	61704420	53	1.34e-41
ptg000005l	92.800	125	160251	61704420	53	1.34e-41
ptg000005l	98.077	104	160251	61704420	53	1.34e-41
ptg000005l	98.077	104	160251	61704420	53	1.34e-41
ptg000005l	93.443	122	160251	61704420	53	4.81e-41
ptg000005l	93.443	122	160251	61704420	53	4.81e-41
ptg000005l	94.828	116	160251	61704420	53	4.81e-41
ptg000005l	91.603	131	160251	61704420	53	4.81e-41
ptg000005l	88.591	149	160251	61704420	53	4.81e-41
ptg000005l	94.068	118	160251	61704420	53	4.81e-41
ptg000005l	100.000	96	160251	61704420	53	1.73e-40
ptg000005l	98.058	103	160251	61704420	53	1.73e-40
ptg000005l	95.495	111	160251	61704420	53	1.73e-40
ptg000005l	83.824	204	160251	61704420	53	1.73e-40
ptg000005l	96.364	110	160251	61704420	53	1.73e-40
ptg000005l	98.039	102	160251	61704420	53	1.73e-40
ptg000005l	100.000	96	160251	61704420	53	1.73e-40
ptg000005l	97.115	104	160251	61704420	53	6.22e-40
ptg000005l	88.591	149	160251	61704420	53	2.24e-39
ptg000005l	96.226	106	160251	61704420	53	2.24e-39
ptg000005l	96.226	106	160251	61704420	53	2.24e-39
ptg000005l	98.000	100	160251	61704420	53	2.24e-39
ptg000005l	98.000	100	160251	61704420	53	2.24e-39
ptg000005l	95.370	108	160251	61704420	53	8.05e-39
ptg000005l	96.154	104	160251	61704420	53	2.90e-38
ptg000005l	86.624	157	160251	61704420	53	2.90e-38
ptg000005l	93.750	112	160251	61704420	53	1.04e-37
ptg000005l	84.239	184	160251	61704420	53	1.04e-37
ptg000005l	96.970	99	160251	61704420	53	3.75e-37
ptg000005l	100.000	90	160251	61704420	53	3.75e-37
ptg000005l	86.076	158	160251	61704420	53	3.75e-37
ptg000005l	97.895	95	160251	61704420	53	1.35e-36
ptg000005l	87.500	144	160251	61704420	53	4.84e-36
ptg000005l	97.872	94	160251	61704420	53	4.84e-36
ptg000005l	97.872	94	160251	61704420	53	4.84e-36
ptg000005l	91.525	118	160251	61704420	53	4.84e-36
ptg000005l	97.849	93	160251	61704420	53	6.27e-35
ptg000005l	81.643	207	160251	61704420	53	6.27e-35
ptg000005l	95.918	98	160251	61704420	53	6.27e-35
ptg000005l	100.000	85	160251	61704420	53	2.25e-34
ptg000005l	89.147	129	160251	61704420	53	2.25e-34
ptg000005l	89.147	129	160251	61704420	53	2.25e-34
ptg000005l	97.802	91	160251	61704420	53	2.25e-34
